,customer_id,age,gender,balance,num_of_products,credit_score,tenure,active_member,estimated_salary,has_cr_card,is_primary_account,churn
2895,2895,18,Female,27020.476330413167,1,445,20,0,100393.2474416341,1,0,0
2896,2896,32,Female,76486.19871874375,1,665,12,1,23622.064598790326,0,1,0
2897,2897,54,Other,18342.741561245635,2,547,0,0,29756.772890399752,0,0,0
2898,2898,30,Female,67373.49274906515,3,311,24,1,42498.86921308652,0,1,0
2899,2899,25,Female,91553.73999304496,4,835,10,1,106040.52907568504,1,0,0
2900,2900,22,Male,32392.80815657698,3,809,27,0,58862.63021415899,1,0,1
2901,2901,77,Female,90041.16380886182,1,544,20,1,53536.39524246167,1,1,0
2902,2902,18,Other,50542.09265263945,2,470,8,1,63979.83704162198,0,0,0
2903,2903,53,Male,31680.51331656575,3,331,12,1,79399.69652817863,1,0,0
2904,2904,52,Other,89650.82351115314,1,728,10,0,56584.35848319928,0,0,0
2905,2905,83,Female,3203.726676972818,1,334,26,1,115878.48573440955,1,0,0
2906,2906,80,Other,2801.8851272810452,4,504,7,1,24887.61008273508,0,1,1
2907,2907,40,Other,59982.96042063329,3,683,28,0,62323.29347049575,0,0,0
2908,2908,26,Female,79675.07173302343,4,565,27,1,55697.63639175386,0,1,0
2909,2909,51,Female,75154.63074381063,3,742,25,1,86197.74995617993,0,0,0
2910,2910,63,Male,7946.950335160552,2,784,6,1,115939.16962695714,0,0,0
2911,2911,21,Male,95025.11935335578,3,769,28,0,41725.41618456808,1,0,1
2912,2912,47,Male,70306.35376375155,4,565,26,1,115085.91542994819,1,0,0
2913,2913,89,Female,94911.2053727739,4,408,27,1,101046.9595306615,1,0,0
2914,2914,20,Other,32909.77589741021,1,788,21,0,99152.57030590021,1,1,0
2915,2915,31,Other,69393.91279828174,3,477,24,0,18038.35445680083,1,0,0
2916,2916,77,Male,85993.87467334853,3,548,29,0,113464.17979056173,0,1,1
2917,2917,62,Male,38046.42231542933,2,304,27,1,102282.06310946534,1,0,0
2918,2918,51,Female,96485.99187685702,1,456,19,0,85304.14368648728,1,1,0
2919,2919,62,Other,26499.279122054097,4,529,14,1,24064.516282889817,0,1,0
2920,2920,78,Male,31561.362602122066,3,560,14,1,56204.09852068783,1,0,0
2921,2921,33,Female,92032.85766270387,1,620,20,0,102425.10814494372,1,0,0
2922,2922,83,Male,96965.97465027032,2,426,11,1,58128.451424231826,0,0,1
2923,2923,57,Female,28519.574830514972,1,327,16,0,58010.06853973479,0,0,0
2924,2924,34,Other,13639.003964285845,3,809,22,0,39713.83886726003,0,1,0
2925,2925,51,Female,75905.54097105976,3,527,5,0,15630.707602411965,1,0,0
2926,2926,33,Male,92966.52663004483,2,840,12,0,66430.41943398851,1,0,0
2927,2927,77,Male,60071.36437018746,2,478,15,1,95191.64429059727,0,1,1
2928,2928,83,Other,63451.89544062467,2,587,26,1,26067.84905779152,1,1,1
2929,2929,83,Other,76294.33341723002,4,793,22,1,108315.53239816682,1,1,1
2930,2930,30,Male,15308.481884140823,1,564,0,0,71081.23835574731,1,1,0
2931,2931,73,Male,97346.88964947393,1,766,12,0,99352.8768686337,0,0,1
2932,2932,48,Male,36432.938472859474,1,694,6,1,83374.3859891453,1,1,0
2933,2933,51,Other,62824.04259422626,4,731,12,0,24844.018581470133,0,1,0
2934,2934,56,Male,46861.60204999929,1,734,6,1,109725.14383097355,1,1,0
2935,2935,84,Other,46818.097976484496,2,687,7,0,88996.47281287072,1,1,0
2936,2936,25,Male,70274.43721197214,1,836,17,0,13913.688870061413,0,1,0
2937,2937,72,Female,99466.22988722545,4,444,16,1,73804.86626016458,0,1,0
2938,2938,44,Female,65905.98504959515,4,474,15,1,62813.882723324416,0,0,0
2939,2939,70,Male,79405.91315727352,1,819,27,1,104506.94838653659,0,1,0
2940,2940,56,Female,2761.6057262270124,4,613,16,0,23506.34029179729,1,0,0
2941,2941,82,Other,81042.73690648183,4,428,7,1,74992.84504972064,1,0,0
2942,2942,34,Female,29997.588176829715,1,813,6,1,44130.80438099279,1,1,1
2943,2943,47,Female,12670.184503466486,4,309,24,0,37018.07536925103,1,1,0
2944,2944,70,Other,11333.408544770584,4,646,17,0,12478.888542725848,0,0,1
2945,2945,30,Female,67987.48141696266,1,416,3,0,46545.120023496675,0,1,0
2946,2946,38,Female,99761.683604055,2,710,23,0,53570.54709171993,1,0,0
2947,2947,36,Male,66619.50983728997,2,696,21,0,59256.537552320435,1,0,1
2948,2948,70,Other,26234.81500667757,4,310,1,1,90819.38373890087,0,1,0
2949,2949,36,Other,20330.59710029397,3,697,15,0,54389.667434135314,1,0,1
2950,2950,74,Male,52595.70992680407,3,392,25,1,31476.38694301495,1,0,1
2951,2951,42,Male,6503.9299350703295,1,401,17,0,53796.08576507043,0,1,0
2952,2952,48,Female,39933.08329271872,1,397,22,0,17652.150647559105,0,1,0
2953,2953,72,Female,66623.49040057874,2,581,24,0,116928.165217152,0,1,0
2954,2954,40,Female,96766.22758084841,3,720,7,0,17285.674953587637,0,1,0
2955,2955,49,Male,42565.34478156052,1,663,13,1,32207.993885008626,1,1,0
2956,2956,79,Other,20022.39404073066,3,510,17,1,57083.48000794667,1,0,0
2957,2957,27,Female,81736.24033727843,3,807,18,1,112674.64126427617,1,1,0
2958,2958,89,Male,74419.95248606165,4,375,23,0,29661.087953338974,1,1,0
2959,2959,71,Other,85970.38882047439,4,622,3,1,53975.63400211538,1,1,0
2960,2960,69,Male,21471.872754289212,3,751,21,1,118824.87640236181,1,0,0
2961,2961,37,Female,40483.21958498351,2,317,27,1,76225.23887868744,0,0,0
2962,2962,49,Male,98155.44377230376,1,590,13,1,77604.16010278513,0,1,0
2963,2963,31,Male,15804.231977637352,1,497,1,1,117154.23042024429,1,0,1
2964,2964,67,Male,67145.08191554378,2,461,29,0,65670.80095712747,0,0,0
2965,2965,45,Male,23718.446154726404,4,716,16,0,10281.681898773744,0,0,0
2966,2966,70,Other,50015.90062825443,4,683,5,0,13407.760781486335,0,0,0
2967,2967,41,Female,80050.9645795688,2,499,7,0,84953.79468404329,0,0,1
2968,2968,39,Other,48858.6052555819,2,797,28,1,33266.23513287095,0,0,0
2969,2969,47,Male,80548.169331191,4,342,15,1,62632.88093536711,0,1,0
2970,2970,80,Male,42633.49054403459,3,381,20,1,70650.94818793709,0,1,0
2971,2971,21,Female,99935.29298700328,4,838,0,1,83408.51240446078,0,1,0
2972,2972,76,Female,43582.823422021014,3,603,25,0,19212.131758451615,0,0,0
2973,2973,25,Other,14937.947863782641,1,498,17,1,93604.80505593916,0,1,0
2974,2974,29,Other,40186.951564924886,1,705,2,1,111218.48164613656,0,1,1
2975,2975,48,Female,74259.31846422302,3,726,28,1,38132.009032797825,0,1,0
2976,2976,51,Other,84793.77577586286,3,760,28,1,51849.068355461735,1,1,1
2977,2977,66,Male,46010.32991762624,4,779,27,0,91819.99711346297,1,1,0
2978,2978,74,Male,59447.68410584397,2,423,17,1,37328.472894491526,1,0,0
2979,2979,43,Female,84489.00678262903,3,827,24,0,69646.9020296857,0,1,0
2980,2980,35,Other,81354.61799983199,1,825,9,0,82594.15199788452,0,1,0
2981,2981,55,Male,65772.39053611328,4,338,1,1,106720.13570087965,1,0,1
2982,2982,67,Female,81502.71042508549,1,498,18,0,47990.23155245622,1,0,0
2983,2983,25,Other,57591.0758368637,4,407,29,0,64191.30542151899,1,0,0
2984,2984,58,Male,464.8168925280638,2,567,29,1,30305.934742372683,1,1,0
2985,2985,23,Other,4126.67844022232,2,652,24,1,43837.15253879353,0,1,0
2986,2986,86,Other,97980.8399238183,1,610,10,0,20443.003197960654,1,1,0
2987,2987,61,Other,14499.204200270522,3,689,18,1,31740.15195257249,0,1,1
2988,2988,81,Female,40451.64088234628,3,339,23,1,48083.246009544375,1,0,1
2989,2989,46,Male,93381.1275009968,1,451,23,0,56669.900493828754,0,0,0
2990,2990,45,Female,19503.948473304943,3,486,26,0,87756.52596149243,1,0,0
2991,2991,28,Male,84379.13444665007,3,729,29,0,60429.38133903776,0,0,1
2992,2992,82,Male,81826.75681595904,1,756,2,1,15395.405648593576,1,1,0
2993,2993,36,Female,98632.96545513396,1,526,9,0,93131.99164967363,1,1,0
2994,2994,26,Female,28168.183364816836,2,727,15,1,68607.6512714825,1,0,1
2995,2995,44,Male,31532.535538014596,1,503,29,0,113334.93050782762,1,0,0
2996,2996,51,Male,90287.80010577865,2,417,29,0,79876.4070948879,1,0,1
2997,2997,61,Male,23407.905920227957,2,693,27,0,68732.49844032996,1,0,1
2998,2998,85,Other,54790.0956987109,4,521,25,0,42387.17480464211,1,0,0
2999,2999,32,Male,70734.49591910563,3,362,2,1,36010.643301466625,0,1,0
3000,3000,68,Female,27188.424526288567,1,695,23,0,35303.71592353338,1,0,0
3001,3001,30,Female,93841.29454447588,3,304,18,1,54783.510878698624,1,0,1
3002,3002,66,Female,66569.75480739203,4,633,19,1,28850.85584886916,0,1,0
3003,3003,87,Male,4713.930826982504,1,591,20,1,102863.07857565854,0,1,0
3004,3004,73,Male,13573.753126091393,1,807,6,0,98571.71395943932,0,0,0
3005,3005,68,Other,19078.15700915636,4,444,16,1,90173.24082148756,0,1,1
3006,3006,54,Other,24495.73639934497,3,458,7,1,15362.584573617492,1,1,0
3007,3007,34,Female,73067.73700294364,2,310,2,0,17909.645755718382,1,1,0
3008,3008,75,Other,8893.52447554681,4,368,6,0,80006.78104489991,0,0,0
3009,3009,46,Other,35059.46722761345,4,843,26,0,92386.51049542552,0,1,0
3010,3010,50,Female,91138.33233280017,1,501,9,0,12938.75349520213,1,0,1
3011,3011,77,Male,55666.768633700405,2,565,26,1,41955.024172331476,1,1,0
3012,3012,72,Other,26549.65638385357,4,407,18,0,24991.15080254014,1,0,0
3013,3013,27,Male,95705.62964803098,3,353,24,0,35440.68826722614,0,0,0
3014,3014,64,Female,24431.58919686824,4,637,14,0,67021.47035262664,0,1,0
3015,3015,40,Female,90509.96212676428,3,489,25,0,22016.917246157427,0,1,0
3016,3016,38,Other,72576.96736145556,1,538,14,0,35281.75442754918,1,1,0
3017,3017,30,Female,74052.10369587861,4,642,4,1,72139.9234345821,0,0,0
3018,3018,50,Female,76493.9318401616,3,590,2,1,65891.99815197058,0,0,0
3019,3019,41,Female,50656.931205720924,1,622,2,0,104335.01166308812,1,1,0
3020,3020,28,Other,81457.87260026688,1,620,28,0,26563.7695639806,0,1,1
3021,3021,34,Other,83619.30977524903,1,341,3,1,50687.320925797416,1,1,0
3022,3022,85,Other,36048.67216761171,4,497,14,0,111679.56774482338,1,0,0
3023,3023,64,Female,40034.45182163753,1,583,15,1,97537.80805077279,1,0,0
3024,3024,42,Male,88875.67185390259,1,481,4,1,75709.30644035935,0,1,0
3025,3025,38,Female,52472.92604295243,3,310,20,1,94589.17832664594,1,0,0
3026,3026,29,Other,86694.3495941869,1,741,7,1,59321.88594356623,1,1,0
3027,3027,54,Male,62676.94617578074,4,723,9,0,110175.58943568732,1,1,0
3028,3028,59,Male,59356.77567490424,2,799,21,0,75962.20830577001,1,0,0
3029,3029,34,Other,3098.0953277861877,1,687,20,0,86519.9338178274,1,1,0
3030,3030,65,Male,27789.439784074977,4,753,1,0,81718.46893028064,0,1,1
3031,3031,45,Male,50205.764690231816,1,301,13,0,84004.09862994852,0,1,0
3032,3032,58,Other,58731.71721347009,4,541,4,1,80516.93449715752,0,1,0
3033,3033,64,Male,63043.45290007342,1,359,6,1,18114.083474007995,1,1,1
3034,3034,35,Male,71622.28250116171,3,667,10,0,76423.40865275128,1,0,0
3035,3035,88,Other,65623.34322936318,2,339,2,1,96173.93689869695,0,1,0
3036,3036,30,Male,84857.67073958003,2,614,29,1,10043.543101850732,1,1,0
3037,3037,30,Male,29547.03428875134,4,597,11,1,108084.33558507798,0,0,0
3038,3038,48,Male,64156.99856658924,4,749,13,1,114745.70879007103,1,1,0
3039,3039,19,Male,5115.951419627129,2,694,22,0,24100.935496308808,1,0,0
3040,3040,33,Other,48019.00773220279,3,387,28,0,68855.74244987157,0,1,0
3041,3041,26,Female,26803.29659518925,3,832,0,1,22165.613884613464,0,0,0
3042,3042,55,Female,38088.71482946961,1,687,28,1,41130.86429459529,0,0,1
3043,3043,71,Male,35466.27517649591,3,680,21,0,78364.1803143737,1,0,0
3044,3044,73,Other,6043.067715263773,2,730,15,0,43313.78507063716,1,1,0
3045,3045,62,Other,46664.58007513755,2,834,14,0,50210.51681978071,1,0,0
3046,3046,51,Male,99462.92879915534,3,515,0,0,92074.83759963866,1,0,0
3047,3047,26,Female,29893.605683648362,3,576,22,1,73248.14739606954,0,0,1
3048,3048,25,Male,73614.59716682507,2,493,21,1,66984.92596359467,1,0,0
3049,3049,24,Other,54778.83349204357,2,478,12,1,45659.085914783805,1,0,0
3050,3050,53,Other,32522.53005314737,2,442,25,0,87456.61319373002,0,1,0
3051,3051,35,Female,8960.706039242117,2,837,26,1,56636.32799672111,0,0,1
3052,3052,20,Other,21585.79007652124,2,517,14,0,108869.51527200644,0,1,0
3053,3053,45,Other,78185.3539490244,3,810,16,1,76175.85869811066,1,0,0
3054,3054,87,Other,27902.017741864536,3,358,8,1,69214.38606361386,1,0,0
3055,3055,61,Female,14430.248241185318,1,645,4,0,98344.79418113653,1,1,0
3056,3056,38,Other,33129.834046067306,1,718,26,0,63398.529699595536,0,1,1
3057,3057,45,Male,58404.29522276902,4,523,22,1,40721.71629977509,0,1,0
3058,3058,71,Female,70346.31642899991,1,649,11,1,27060.67114041593,1,1,0
3059,3059,71,Male,38736.483696958,3,376,16,1,71800.03112195869,1,1,0
3060,3060,82,Male,49814.7157078349,1,507,10,0,56734.226096409686,1,1,1
3061,3061,38,Female,45491.66920334615,1,458,10,0,53711.36042042854,1,0,0
3062,3062,30,Male,900.3349923426885,3,823,23,0,48434.79087425471,1,1,0
3063,3063,74,Female,39560.04748558483,2,524,7,0,83877.34374763381,0,1,0
3064,3064,66,Male,58731.9810172082,3,657,14,1,67089.60805763448,1,1,0
3065,3065,71,Female,56994.47164157611,3,683,24,0,69096.25231210233,0,0,0
3066,3066,27,Other,74976.75583342469,4,843,1,1,43893.728138592385,1,1,1
3067,3067,70,Other,67037.59104353387,4,803,21,0,77501.6076209667,1,0,0
3068,3068,61,Male,27680.679711615376,4,749,9,1,54386.76819282514,0,0,0
3069,3069,64,Other,25564.367155896263,2,541,20,0,94642.79337465148,1,1,0
3070,3070,70,Female,46414.17980634341,1,668,21,1,68248.36101985369,1,1,0
3071,3071,63,Male,73296.96677216548,4,770,13,0,41839.775086344016,0,1,1
3072,3072,30,Other,9382.73065759644,3,587,4,1,26250.26334985021,1,0,0
3073,3073,54,Other,94832.65830361623,4,698,26,0,86992.95986361668,0,1,0
3074,3074,41,Male,54315.312370643165,3,403,16,1,50821.62714524212,0,1,0
3075,3075,19,Other,30640.839493350068,2,610,17,0,17206.23029654406,1,0,0
3076,3076,31,Other,69339.1230881426,4,426,18,0,110641.05722826606,1,0,0
3077,3077,27,Male,4472.581624310179,3,339,6,1,52530.975410063984,0,1,0
3078,3078,52,Other,48439.69157830629,1,371,25,1,92053.75850695651,0,1,0
3079,3079,42,Other,48596.9647463809,2,546,24,0,60480.67068079513,1,0,0
3080,3080,20,Other,16197.528490935032,3,546,17,0,108001.8698094934,0,0,0
3081,3081,34,Other,83738.78159418832,1,611,11,0,13197.947170698295,0,1,1
3082,3082,29,Male,79681.21186802542,1,333,14,0,38534.75031443301,0,0,0
3083,3083,71,Female,15273.2394453709,3,428,28,0,70035.35554430014,0,0,0
3084,3084,41,Female,36382.72935633775,4,309,13,0,45555.20364803622,1,0,0
3085,3085,46,Other,10042.955663088793,1,467,9,0,91695.74090200277,1,1,0
3086,3086,60,Other,84860.87568391967,2,515,16,1,85725.99595934426,1,1,1
3087,3087,42,Female,32332.010374864083,1,707,0,1,12807.67328376398,0,1,1
3088,3088,77,Other,43931.63078576527,4,825,3,1,76056.4300361388,1,1,1
3089,3089,82,Female,32387.195002056647,2,317,8,1,101947.50306615743,0,1,0
3090,3090,45,Male,31002.6016464951,2,639,3,0,44718.42084406537,0,1,0
3091,3091,33,Male,74730.2253748589,2,389,18,0,25329.48402891399,1,0,0
3092,3092,64,Male,74756.62341798232,3,584,25,0,91212.67953517204,0,1,0
3093,3093,75,Male,51778.817048056946,1,833,23,0,109047.02075543752,0,0,1
3094,3094,44,Male,65761.69493263144,4,566,24,0,82259.46440885654,1,0,0
3095,3095,70,Male,51166.31973579566,3,732,4,0,103064.8019676581,1,1,1
3096,3096,59,Female,2858.9209939715033,3,351,17,1,119853.15046597371,0,0,0
3097,3097,76,Other,6600.643312993248,2,366,14,0,64932.46961610384,1,0,0
3098,3098,64,Female,38374.05695128313,3,549,19,0,112881.75796572721,1,0,0
3099,3099,51,Male,74974.63586283942,1,630,25,0,47879.84046896929,0,0,0
3100,3100,54,Other,91322.6228134345,3,714,7,0,92021.32912125251,1,1,0
3101,3101,23,Other,2970.830534675262,3,422,1,0,109161.27565728262,0,0,0
3102,3102,24,Male,36803.0052686807,2,501,24,0,67296.27899457971,0,1,1
3103,3103,42,Male,22378.24361164109,2,305,12,0,78911.40634037249,1,0,1
3104,3104,50,Male,81520.5281165462,3,785,26,1,116754.32212879632,0,1,0
3105,3105,72,Male,84596.81446546411,2,498,12,1,37629.79703418868,0,1,0
3106,3106,75,Male,20640.886769189525,4,312,29,1,49157.56741687248,1,1,0
3107,3107,24,Male,71082.72534348723,4,305,27,1,94950.43604324755,0,1,0
3108,3108,74,Other,73175.60373014286,4,710,13,0,47506.736276047275,0,0,0
3109,3109,29,Male,17705.76967825703,3,420,14,1,65085.29564491383,1,0,0
3110,3110,33,Male,43369.59170082357,1,661,28,1,15550.34831268173,1,0,0
3111,3111,60,Other,62033.78054437996,1,837,20,0,72203.24446154514,1,0,1
3112,3112,24,Female,2606.660693259888,2,303,11,1,78946.32937243266,1,0,0
3113,3113,68,Male,40459.183304588274,1,583,22,0,19086.49499243807,0,0,1
3114,3114,49,Other,15495.823294762067,1,658,4,1,36829.2386038736,0,1,0
3115,3115,25,Other,54189.650112088726,3,581,2,1,57650.54315576907,0,1,0
3116,3116,89,Female,84291.75834609546,2,648,17,1,95936.5168336372,0,0,0
3117,3117,62,Male,52475.39386260373,1,329,2,0,12382.268591338521,1,0,0
3118,3118,76,Male,3598.3596208683966,4,816,13,0,46448.44523045115,0,0,0
3119,3119,21,Male,2965.724559679117,2,673,1,1,10538.185031612129,0,1,0
3120,3120,84,Other,60550.314590414935,2,423,17,1,67341.06285187005,1,0,0
3121,3121,46,Male,32798.15585256125,2,745,12,0,64865.32804286368,0,0,0
3122,3122,46,Male,57266.650347189265,4,693,1,0,93090.89399974978,0,0,0
3123,3123,45,Male,16363.71089159876,1,355,11,1,10431.154554628692,0,0,0
3124,3124,61,Male,77686.23528361118,4,431,26,1,93458.49806949508,0,0,1
3125,3125,21,Female,86071.97057335678,2,421,1,1,108034.97727138009,1,0,0
3126,3126,26,Female,88922.56020848936,2,501,7,1,44916.213036778725,0,0,0
3127,3127,22,Female,30407.45888313513,3,564,28,0,46705.936946128546,0,1,0
3128,3128,73,Male,66073.53676247317,3,339,4,1,10117.607780250877,1,0,0
3129,3129,67,Male,27904.238713026018,3,412,28,0,57202.416470217075,0,1,0
3130,3130,32,Other,76275.68208115785,3,638,24,0,77431.54684092275,1,0,0
3131,3131,49,Other,12052.500222632356,2,361,10,0,23496.43491235442,1,0,0
3132,3132,45,Other,76276.48111211612,4,526,12,0,82288.13910869225,0,1,1
3133,3133,39,Male,43972.863766353476,3,473,27,0,50231.69374657723,1,1,0
3134,3134,34,Female,85554.94904355281,4,433,20,0,84029.76786187918,0,0,1
3135,3135,76,Female,73893.08599861465,3,584,16,0,37620.700729276534,0,1,0
3136,3136,88,Female,37651.96406964849,1,407,23,0,95211.1022840222,0,1,1
3137,3137,74,Male,90353.91853604525,3,442,15,0,70373.81481850724,1,0,1
3138,3138,43,Female,28333.713927531033,4,593,18,1,68651.44342429697,0,1,0
3139,3139,42,Other,96698.86314359233,3,576,25,0,63697.455005342286,1,1,1
3140,3140,27,Other,76720.33839556843,1,791,26,1,102617.23426736209,0,0,0
3141,3141,62,Female,99067.48512711893,4,770,25,0,70968.01712154772,1,0,0
3142,3142,28,Other,5390.461639847755,4,575,14,0,27555.917096648238,0,0,0
3143,3143,70,Female,27403.604587713082,4,533,17,1,78838.66999549589,1,1,1
3144,3144,89,Female,74126.42565144732,2,541,28,0,66549.53013772832,1,0,0
3145,3145,85,Other,92224.97012503754,4,557,5,0,17582.60987791434,0,0,1
3146,3146,45,Other,2877.081711945295,2,331,3,1,73918.90736323904,1,1,0
3147,3147,82,Other,0.9295975584744376,1,666,3,1,18732.317653392856,1,0,0
3148,3148,66,Other,25624.262925624775,4,647,29,0,89731.50423781572,1,1,1
3149,3149,64,Female,85277.86766315614,4,431,12,0,82025.88394717366,1,1,0
3150,3150,69,Other,76715.3102143225,4,667,8,1,64258.20705321594,0,1,1
3151,3151,71,Other,34027.7462168857,1,564,9,0,92366.27269030105,1,1,0
3152,3152,77,Male,201.12643454357482,2,514,13,0,40881.6858879948,1,1,0
3153,3153,74,Other,55470.574095372715,3,514,27,0,59106.877387587556,1,1,1
3154,3154,64,Other,23795.547145095086,1,581,7,1,11681.71987944334,1,1,0
3155,3155,48,Female,74560.89284998436,1,829,2,0,118712.26469459267,0,0,0
3156,3156,63,Female,44634.9664382626,1,301,8,1,16188.006991345617,0,1,0
3157,3157,43,Male,67860.19230476671,2,812,28,0,21490.08002461563,1,0,0
3158,3158,22,Other,85230.88298882902,2,763,0,0,64437.41510164031,1,1,0
3159,3159,69,Other,53575.97995185033,2,746,14,0,51349.36006719341,1,0,1
3160,3160,71,Other,33595.55407282924,2,662,14,1,68558.35430122388,0,1,0
3161,3161,50,Other,76954.3546015249,2,515,27,1,101851.25605243235,1,0,1
3162,3162,67,Other,26518.723977117785,4,463,29,1,27448.272555984335,0,0,0
3163,3163,55,Other,89151.88161064341,3,837,6,0,80348.47867385032,1,1,0
3164,3164,44,Male,7142.764673293578,3,810,14,0,11983.893212401978,1,0,0
3165,3165,32,Other,83546.86411085447,2,520,6,1,96904.90537341622,1,1,0
3166,3166,78,Other,9155.572727095107,2,582,12,1,99719.24736520609,1,1,0
3167,3167,38,Other,5613.698040981574,4,370,11,1,51731.55768539072,0,1,0
3168,3168,63,Male,36325.69373481609,2,673,17,0,29066.657421288306,0,0,0
3169,3169,86,Other,95654.9354474828,4,558,6,0,99216.71806284867,1,0,0
3170,3170,23,Male,98348.60541916022,4,744,6,1,110012.99391544785,1,1,0
3171,3171,55,Female,20207.05009661593,1,500,14,0,18283.737812392974,0,0,1
3172,3172,79,Other,14863.755566206615,1,679,8,0,73778.74511430316,0,1,0
3173,3173,79,Male,35295.33315547776,2,714,5,1,113196.97732023393,1,0,0
3174,3174,63,Female,33708.68408810738,4,364,25,0,80810.94509171047,1,1,1
3175,3175,30,Male,75959.28827379746,2,677,26,1,100235.22221145817,1,1,1
3176,3176,20,Male,44399.90207467262,1,401,25,1,35280.4142127377,1,1,0
3177,3177,23,Female,77988.35857345133,1,341,8,1,21256.89106712003,0,0,0
3178,3178,25,Other,74871.30970250459,1,495,18,1,51380.67325927357,0,0,0
3179,3179,61,Other,57831.04301259233,1,659,23,1,53462.11734786358,0,0,0
3180,3180,50,Male,83351.20997416551,1,398,19,0,96482.4059690725,0,1,0
